ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
85395,38060,1.000000000,1.000000000,1.000000000,1.000000000
85396,38060,1.000000000,1.000000000,1.000000000,1.000000000
85501,37740,1.000000000,1.000000000,1.000000000,1.000000000
85530,40940,0.000000000,0.000000000,1.000000000,1.000000000
85531,40940,0.000000000,0.000000000,1.000000000,1.000000000
85532,37740,0.000000000,0.000000000,1.000000000,1.000000000
85533,99999,1.000000000,1.000000000,1.000000000,1.000000000
85534,99999,1.000000000,1.000000000,1.000000000,1.000000000
85535,40940,1.000000000,0.000000000,1.000000000,1.000000000
85536,40940,0.000000000,0.000000000,1.000000000,1.000000000
85539,37740,0.977507375,0.974025974,0.960526316,0.976813514
85539,38060,0.022492625,0.025974026,0.039473684,0.023186486
85540,99999,1.000000000,1.000000000,1.000000000,1.000000000
85541,37740,1.000000000,1.000000000,1.000000000,1.000000000
85542,37740,1.000000000,1.000000000,1.000000000,1.000000000
85543,40940,1.000000000,1.000000000,1.000000000,1.000000000
85544,37740,1.000000000,1.000000000,1.000000000,1.000000000
85545,37740,0.960591133,1.000000000,0.833333333,0.953703704
85545,38060,0.039408867,0.000000000,0.166666667,0.046296296
85546,40940,1.000000000,1.000000000,1.000000000,1.000000000
85547,37740,1.000000000,1.000000000,1.000000000,1.000000000
85548,40940,1.000000000,1.000000000,1.000000000,1.000000000
85550,40940,0.000000000,0.000000000,1.000000000,1.000000000
85551,40940,0.000000000,0.000000000,1.000000000,1.000000000
85552,40940,1.000000000,1.000000000,1.000000000,1.000000000
85553,37740,0.000000000,0.000000000,1.000000000,1.000000000
85554,37740,0.000000000,0.000000000,1.000000000,1.000000000
85601,46060,0.000000000,1.000000000,0.000000000,1.000000000
85602,43420,0.943095599,0.998191682,0.895953757,0.945679870
85602,46060,0.056904401,0.001808318,0.104046243,0.054320130
85603,43420,1.000000000,1.000000000,1.000000000,1.000000000
85605,43420,0.000000000,0.000000000,1.000000000,1.000000000
85606,43420,1.000000000,1.000000000,1.000000000,1.000000000
85607,43420,1.000000000,1.000000000,1.000000000,1.000000000
85608,43420,1.000000000,1.000000000,1.000000000,1.000000000
85609,43420,0.000000000,0.000000000,1.000000000,1.000000000
85610,43420,1.000000000,1.000000000,1.000000000,1.000000000
85611,35700,0.828571429,0.944444444,0.000000000,0.830907055
85611,43420,0.066285714,0.055555556,0.000000000,0.066069429
85611,46060,0.105142857,0.000000000,0.000000000,0.103023516
85613,43420,1.000000000,1.000000000,1.000000000,1.000000000
85614,46060,1.000000000,1.000000000,1.000000000,1.000000000
85615,43420,1.000000000,1.000000000,1.000000000,1.000000000
85616,43420,1.000000000,1.000000000,1.000000000,1.000000000
85617,43420,1.000000000,1.000000000,1.000000000,1.000000000
85618,38060,1.000000000,1.000000000,0.000000000,1.000000000
85619,46060,0.000000000,1.000000000,0.000000000,1.000000000
85620,43420,0.000000000,0.000000000,1.000000000,1.000000000
85621,35700,1.000000000,1.000000000,1.000000000,1.000000000
85622,46060,1.000000000,1.000000000,1.000000000,1.000000000
85623,38060,1.000000000,1.000000000,1.000000000,1.000000000
85624,35700,1.000000000,1.000000000,1.000000000,1.000000000
85625,43420,1.000000000,1.000000000,1.000000000,1.000000000
85626,43420,0.000000000,0.000000000,1.000000000,1.000000000
85627,43420,0.000000000,0.000000000,1.000000000,1.000000000
85628,35700,1.000000000,1.000000000,1.000000000,1.000000000
85629,46060,1.000000000,1.000000000,1.000000000,1.000000000
85630,43420,1.000000000,1.000000000,1.000000000,1.000000000
85631,38060,1.000000000,1.000000000,1.000000000,1.000000000
85632,43420,1.000000000,1.000000000,1.000000000,1.000000000
85633,46060,0.000000000,0.000000000,1.000000000,1.000000000
85634,46060,1.000000000,1.000000000,1.000000000,1.000000000
85635,43420,1.000000000,1.000000000,1.000000000,1.000000000
85636,43420,1.000000000,1.000000000,1.000000000,1.000000000
85637,35700,0.681481481,0.697674419,1.000000000,0.686708861
85637,46060,0.318518519,0.302325581,0.000000000,0.313291139
85638,43420,1.000000000,1.000000000,1.000000000,1.000000000
85639,46060,0.000000000,0.000000000,1.000000000,1.000000000
85640,35700,1.000000000,1.000000000,1.000000000,1.000000000
85641,46060,1.000000000,1.000000000,1.000000000,1.000000000
85643,40940,0.058117326,0.036414566,0.044444444,0.055933852
85643,43420,0.941882674,0.963585434,0.955555556,0.944066148
85645,35700,0.000000000,0.142857143,0.000000000,0.001639344
85645,46060,1.000000000,0.857142857,1.000000000,0.998360656
85646,35700,1.000000000,1.000000000,0.000000000,1.000000000
85648,35700,1.000000000,1.000000000,1.000000000,1.000000000
85650,43420,1.000000000,1.000000000,1.000000000,1.000000000
85652,46060,1.000000000,1.000000000,1.000000000,1.000000000
85653,38060,0.000490116,0.071428571,0.000000000,0.001660628
85653,46060,0.999509884,0.928571429,1.000000000,0.998339372
85654,46060,0.000000000,1.000000000,0.000000000,1.000000000
85658,38060,0.062233719,0.000000000,0.000000000,0.061190904
85658,46060,0.937766281,1.000000000,1.000000000,0.938809096
85701,46060,1.000000000,1.000000000,1.000000000,1.000000000
85702,46060,1.000000000,1.000000000,1.000000000,1.000000000
85703,46060,1.000000000,1.000000000,1.000000000,1.000000000
85704,46060,1.000000000,1.000000000,1.000000000,1.000000000
85705,46060,1.000000000,1.000000000,1.000000000,1.000000000
85706,46060,1.000000000,1.000000000,1.000000000,1.000000000
85707,46060,1.000000000,1.000000000,1.000000000,1.000000000
85708,46060,1.000000000,1.000000000,1.000000000,1.000000000
85709,46060,0.000000000,1.000000000,1.000000000,1.000000000
85710,46060,1.000000000,1.000000000,1.000000000,1.000000000
85711,46060,1.000000000,1.000000000,1.000000000,1.000000000
85712,46060,1.000000000,1.000000000,1.000000000,1.000000000
85713,46060,1.000000000,1.000000000,1.000000000,1.000000000
85714,46060,1.000000000,1.000000000,1.000000000,1.000000000
85715,46060,1.000000000,1.000000000,1.000000000,1.000000000
85716,46060,1.000000000,1.000000000,1.000000000,1.000000000
85717,46060,1.000000000,1.000000000,1.000000000,1.000000000
85718,46060,1.000000000,1.000000000,1.000000000,1.000000000
85719,46060,1.000000000,1.000000000,1.000000000,1.000000000
85721,46060,1.000000000,1.000000000,1.000000000,1.000000000
85723,46060,0.000000000,1.000000000,0.000000000,1.000000000
85724,46060,0.000000000,1.000000000,0.000000000,1.000000000
85725,46060,1.000000000,1.000000000,1.000000000,1.000000000
85726,46060,1.000000000,1.000000000,1.000000000,1.000000000
85728,46060,1.000000000,1.000000000,1.000000000,1.000000000
85730,46060,1.000000000,1.000000000,1.000000000,1.000000000
85731,46060,1.000000000,1.000000000,1.000000000,1.000000000
85732,46060,1.000000000,1.000000000,1.000000000,1.000000000
85733,46060,1.000000000,1.000000000,1.000000000,1.000000000
85734,46060,1.000000000,1.000000000,1.000000000,1.000000000
85735,46060,1.000000000,1.000000000,1.000000000,1.000000000
85736,46060,1.000000000,1.000000000,1.000000000,1.000000000
85737,46060,1.000000000,1.000000000,1.000000000,1.000000000
85738,46060,1.000000000,1.000000000,1.000000000,1.000000000
85739,38060,0.605010980,0.157480315,0.015267176,0.565857725
85739,46060,0.394989020,0.842519685,0.984732824,0.434142275
85740,46060,1.000000000,1.000000000,1.000000000,1.000000000
85741,46060,1.000000000,1.000000000,1.000000000,1.000000000
85742,46060,1.000000000,1.000000000,1.000000000,1.000000000
85743,46060,1.000000000,1.000000000,1.000000000,1.000000000
85744,46060,0.000000000,1.000000000,0.000000000,1.000000000
85745,46060,1.000000000,1.000000000,1.000000000,1.000000000
85746,46060,1.000000000,1.000000000,1.000000000,1.000000000
85747,46060,1.000000000,1.000000000,1.000000000,1.000000000
85748,46060,1.000000000,1.000000000,1.000000000,1.000000000
85749,46060,1.000000000,1.000000000,1.000000000,1.000000000
85750,46060,1.000000000,1.000000000,1.000000000,1.000000000
85751,46060,1.000000000,1.000000000,1.000000000,1.000000000
85752,46060,1.000000000,1.000000000,1.000000000,1.000000000
85754,46060,1.000000000,1.000000000,1.000000000,1.000000000
85755,46060,1.000000000,1.000000000,1.000000000,1.000000000
85756,46060,1.000000000,1.000000000,1.000000000,1.000000000
85757,46060,1.000000000,1.000000000,1.000000000,1.000000000
85901,43320,0.970830351,1.000000000,0.992076070,0.973883541
85901,99999,0.029169649,0.000000000,0.007923930,0.026116459
85902,43320,1.000000000,1.000000000,1.000000000,1.000000000
85911,43320,0.000000000,1.000000000,0.000000000,1.000000000
85920,99999,1.000000000,1.000000000,0.000000000,1.000000000
85922,99999,1.000000000,0.000000000,1.000000000,1.000000000
85923,43320,1.000000000,0.000000000,1.000000000,1.000000000
85924,99999,1.000000000,1.000000000,1.000000000,1.000000000
85925,99999,1.000000000,1.000000000,1.000000000,1.000000000
85926,43320,0.000000000,1.000000000,0.000000000,1.000000000
85927,99999,1.000000000,1.000000000,1.000000000,1.000000000
85928,22380,0.030303030,0.000000000,0.000000000,0.024390244
85928,43320,0.969696970,1.000000000,1.000000000,0.975609756
85929,43320,1.000000000,1.000000000,1.000000000,1.000000000
85930,99999,0.000000000,0.000000000,1.000000000,1.000000000
85931,22380,0.000000000,1.000000000,1.000000000,1.000000000
85932,99999,0.000000000,0.000000000,1.000000000,1.000000000
85933,43320,1.000000000,0.000000000,1.000000000,1.000000000
85934,43320,0.000000000,0.000000000,1.000000000,1.000000000
85935,43320,1.000000000,1.000000000,1.000000000,1.000000000
85936,99999,1.000000000,1.000000000,1.000000000,1.000000000
85937,43320,1.000000000,1.000000000,1.000000000,1.000000000
85938,99999,1.000000000,1.000000000,1.000000000,1.000000000
85939,43320,0.000000000,0.000000000,1.000000000,1.000000000
85940,99999,0.000000000,0.000000000,1.000000000,1.000000000
85941,43320,0.000000000,0.000000000,1.000000000,1.000000000
85942,43320,0.000000000,0.000000000,1.000000000,1.000000000
86001,22380,1.000000000,1.000000000,1.000000000,1.000000000
86002,22380,1.000000000,1.000000000,1.000000000,1.000000000
86003,22380,1.000000000,1.000000000,1.000000000,1.000000000
86004,22380,1.000000000,1.000000000,1.000000000,1.000000000
86005,22380,1.000000000,1.000000000,1.000000000,1.000000000
86011,22380,0.000000000,1.000000000,0.000000000,1.000000000
86015,22380,0.000000000,0.000000000,1.000000000,1.000000000
86016,22380,0.000000000,0.000000000,1.000000000,1.000000000
86017,22380,0.000000000,0.000000000,1.000000000,1.000000000
86018,22380,0.000000000,0.000000000,1.000000000,1.000000000
86020,22380,0.000000000,0.000000000,1.000000000,1.000000000
86021,29420,0.000000000,1.000000000,0.000000000,1.000000000
86022,22380,1.000000000,1.000000000,1.000000000,1.000000000
86023,22380,0.000000000,1.000000000,1.000000000,1.000000000
86024,22380,1.000000000,1.000000000,1.000000000,1.000000000
86025,43320,1.000000000,1.000000000,1.000000000,1.000000000
86028,99999,0.000000000,0.000000000,1.000000000,1.000000000
86029,43320,0.000000000,0.000000000,1.000000000,1.000000000
86030,43320,0.000000000,0.000000000,1.000000000,1.000000000
86031,43320,0.000000000,0.000000000,1.000000000,1.000000000
86032,43320,0.000000000,0.000000000,1.000000000,1.000000000
86033,43320,0.000000000,0.000000000,1.000000000,1.000000000
86034,43320,0.000000000,0.000000000,1.000000000,1.000000000
86036,22380,1.000000000,1.000000000,1.000000000,1.000000000
86038,22380,1.000000000,1.000000000,1.000000000,1.000000000
86039,43320,0.000000000,0.000000000,1.000000000,1.000000000
86040,22380,1.000000000,1.000000000,1.000000000,1.000000000
86042,43320,0.000000000,0.000000000,1.000000000,1.000000000
86043,43320,0.000000000,0.000000000,1.000000000,1.000000000
86044,22380,1.000000000,1.000000000,1.000000000,1.000000000
86045,22380,0.000000000,0.000000000,1.000000000,1.000000000
86046,22380,0.999729071,1.000000000,1.000000000,0.999755919
86046,39140,0.000270929,0.000000000,0.000000000,0.000244081
86047,22380,0.003504088,0.000000000,0.005115090,0.003338171
86047,43320,0.996495912,1.000000000,0.994884910,0.996661829
86052,22380,0.000000000,0.000000000,1.000000000,1.000000000
86053,22380,0.000000000,0.000000000,1.000000000,1.000000000
86054,43320,0.000000000,0.000000000,1.000000000,1.000000000
86301,39140,1.000000000,1.000000000,1.000000000,1.000000000
86302,39140,1.000000000,1.000000000,1.000000000,1.000000000
86303,39140,1.000000000,1.000000000,1.000000000,1.000000000
86304,39140,1.000000000,1.000000000,1.000000000,1.000000000
86305,39140,1.000000000,1.000000000,1.000000000,1.000000000
86312,39140,1.000000000,1.000000000,1.000000000,1.000000000
86313,39140,0.000000000,1.000000000,0.000000000,1.000000000
86314,39140,1.000000000,1.000000000,1.000000000,1.000000000
86315,39140,1.000000000,1.000000000,1.000000000,1.000000000
86320,39140,0.000000000,1.000000000,0.000000000,1.000000000
86321,39140,1.000000000,1.000000000,1.000000000,1.000000000
86322,39140,1.000000000,1.000000000,1.000000000,1.000000000
86323,39140,1.000000000,1.000000000,1.000000000,1.000000000
86324,39140,1.000000000,1.000000000,1.000000000,1.000000000
86325,39140,1.000000000,1.000000000,1.000000000,1.000000000
86326,39140,1.000000000,1.000000000,1.000000000,1.000000000
86327,39140,1.000000000,1.000000000,1.000000000,1.000000000
86329,39140,0.000000000,0.000000000,1.000000000,1.000000000
86331,39140,0.000000000,0.000000000,1.000000000,1.000000000
86332,39140,1.000000000,1.000000000,1.000000000,1.000000000
86333,39140,1.000000000,1.000000000,1.000000000,1.000000000
86334,39140,1.000000000,1.000000000,1.000000000,1.000000000
86335,39140,1.000000000,1.000000000,1.000000000,1.000000000
86336,22380,0.294887526,0.376592357,0.272992701,0.304333765
86336,39140,0.705112474,0.623407643,0.727007299,0.695666235
86337,39140,0.000000000,0.000000000,1.000000000,1.000000000
86338,39140,0.000000000,0.000000000,1.000000000,1.000000000
86339,22380,1.000000000,1.000000000,1.000000000,1.000000000
86340,39140,1.000000000,1.000000000,1.000000000,1.000000000
86342,39140,0.000000000,1.000000000,0.000000000,1.000000000
86343,39140,0.000000000,0.000000000,1.000000000,1.000000000
86351,39140,1.000000000,1.000000000,1.000000000,1.000000000
86401,29420,1.000000000,1.000000000,1.000000000,1.000000000
86402,29420,1.000000000,1.000000000,1.000000000,1.000000000
86403,29420,1.000000000,1.000000000,1.000000000,1.000000000
86404,29420,1.000000000,1.000000000,1.000000000,1.000000000
86405,29420,1.000000000,1.000000000,1.000000000,1.000000000
86406,29420,1.000000000,1.000000000,1.000000000,1.000000000
86409,29420,1.000000000,1.000000000,1.000000000,1.000000000
86411,29420,1.000000000,1.000000000,1.000000000,1.000000000
86412,29420,1.000000000,1.000000000,1.000000000,1.000000000
86413,29420,1.000000000,1.000000000,1.000000000,1.000000000
86426,29420,1.000000000,1.000000000,1.000000000,1.000000000
86427,29420,1.000000000,1.000000000,1.000000000,1.000000000
86429,29420,1.000000000,1.000000000,1.000000000,1.000000000
86430,29420,1.000000000,1.000000000,1.000000000,1.000000000
86431,29420,0.000000000,0.000000000,1.000000000,1.000000000
86432,29420,0.000000000,1.000000000,0.000000000,1.000000000
86433,29420,0.000000000,1.000000000,0.000000000,1.000000000
86434,29420,1.000000000,1.000000000,1.000000000,1.000000000
86435,22380,0.000000000,1.000000000,0.000000000,1.000000000
86436,29420,1.000000000,1.000000000,0.000000000,1.000000000
86437,29420,1.000000000,0.000000000,1.000000000,1.000000000
86438,29420,0.000000000,1.000000000,0.000000000,1.000000000
86439,29420,1.000000000,1.000000000,1.000000000,1.000000000
86440,29420,1.000000000,1.000000000,1.000000000,1.000000000
86441,29420,1.000000000,1.000000000,1.000000000,1.000000000
86442,29420,1.000000000,1.000000000,1.000000000,1.000000000
86443,29420,1.000000000,1.000000000,1.000000000,1.000000000
86444,29420,1.000000000,1.000000000,0.000000000,1.000000000
86445,29420,1.000000000,1.000000000,1.000000000,1.000000000
86446,29420,1.000000000,1.000000000,1.000000000,1.000000000
86502,99999,0.000000000,0.000000000,1.000000000,1.000000000
86503,99999,1.000000000,1.000000000,1.000000000,1.000000000
86504,99999,0.000000000,0.000000000,1.000000000,1.000000000
86505,99999,0.000000000,1.000000000,1.000000000,1.000000000
86506,99999,0.000000000,1.000000000,0.000000000,1.000000000
86507,99999,0.000000000,0.000000000,1.000000000,1.000000000
86508,99999,0.000000000,1.000000000,0.000000000,1.000000000
86510,43320,0.000000000,0.000000000,1.000000000,1.000000000
86511,99999,0.000000000,0.000000000,1.000000000,1.000000000
86512,99999,0.000000000,0.000000000,1.000000000,1.000000000
86514,99999,1.000000000,1.000000000,1.000000000,1.000000000
86515,99999,0.000000000,0.000000000,1.000000000,1.000000000
86520,43320,0.000000000,0.000000000,1.000000000,1.000000000
86535,99999,0.000000000,1.000000000,0.000000000,1.000000000
86538,99999,0.000000000,0.000000000,1.000000000,1.000000000
86540,99999,0.000000000,1.000000000,0.000000000,1.000000000
86544,99999,0.000000000,0.000000000,1.000000000,1.000000000
86545,99999,0.000000000,0.000000000,1.000000000,1.000000000
86547,99999,1.000000000,0.000000000,1.000000000,1.000000000
86556,99999,0.000000000,0.000000000,1.000000000,1.000000000
87001,10740,1.000000000,1.000000000,1.000000000,1.000000000
87002,10740,1.000000000,1.000000000,1.000000000,1.000000000
87004,10740,1.000000000,1.000000000,1.000000000,1.000000000
87005,24380,1.000000000,0.000000000,1.000000000,1.000000000
87006,10740,0.011363636,0.000000000,0.000000000,0.011299435
87006,99999,0.988636364,0.000000000,1.000000000,0.988700565
87007,24380,1.000000000,1.000000000,1.000000000,1.000000000
87008,10740,1.000000000,1.000000000,1.000000000,1.000000000
87009,10740,1.000000000,0.000000000,1.000000000,1.000000000
87010,42140,1.000000000,1.000000000,1.000000000,1.000000000
87011,99999,0.000000000,0.000000000,1.000000000,1.000000000
87012,21580,1.000000000,1.000000000,1.000000000,1.000000000
87013,10740,1.000000000,1.000000000,1.000000000,1.000000000
87014,24380,1.000000000,1.000000000,1.000000000,1.000000000
87015,10740,0.297210516,0.025862069,0.064516129,0.289668616
87015,42140,0.702789484,0.974137931,0.935483871,0.710331384
87016,10740,1.000000000,1.000000000,1.000000000,1.000000000
87017,21580,1.000000000,1.000000000,1.000000000,1.000000000
87018,10740,1.000000000,0.000000000,1.000000000,1.000000000
87020,23700,0.005792748,0.000000000,0.000000000,0.004961411
87020,24380,0.994207252,1.000000000,1.000000000,0.995038589
87021,24380,0.000000000,1.000000000,1.000000000,1.000000000
87022,10740,0.000000000,0.000000000,1.000000000,1.000000000
87023,10740,1.000000000,1.000000000,1.000000000,1.000000000
87024,10740,1.000000000,1.000000000,1.000000000,1.000000000
87025,10740,1.000000000,1.000000000,1.000000000,1.000000000
87026,10740,1.000000000,0.000000000,1.000000000,1.000000000
87027,10740,1.000000000,0.000000000,1.000000000,1.000000000
87028,99999,1.000000000,1.000000000,1.000000000,1.000000000
87029,21580,1.000000000,1.000000000,1.000000000,1.000000000
87031,10740,1.000000000,1.000000000,1.000000000,1.000000000
87032,10740,1.000000000,0.000000000,1.000000000,1.000000000
87034,24380,0.000000000,1.000000000,0.000000000,1.000000000
87035,10740,0.949586155,1.000000000,1.000000000,0.950000000
87035,42140,0.050413845,0.000000000,0.000000000,0.050000000
87036,10740,1.000000000,1.000000000,1.000000000,1.000000000
87037,22140,0.000000000,0.000000000,1.000000000,1.000000000
87038,24380,1.000000000,1.000000000,0.000000000,1.000000000
87040,24380,0.000000000,0.000000000,1.000000000,1.000000000
87041,10740,1.000000000,1.000000000,1.000000000,1.000000000
87042,10740,1.000000000,1.000000000,1.000000000,1.000000000
87043,10740,1.000000000,1.000000000,1.000000000,1.000000000
87044,10740,1.000000000,1.000000000,1.000000000,1.000000000
87045,23700,0.942528736,1.000000000,1.000000000,0.944444444
87045,24380,0.057471264,0.000000000,0.000000000,0.055555556
87046,10740,1.000000000,1.000000000,1.000000000,1.000000000
87047,10740,0.955202312,0.692307692,0.500000000,0.951520913
87047,42140,0.044797688,0.307692308,0.500000000,0.048479087
87048,10740,1.000000000,1.000000000,1.000000000,1.000000000
87049,24380,0.000000000,1.000000000,0.000000000,1.000000000
87051,24380,0.000000000,1.000000000,1.000000000,1.000000000
87052,10740,1.000000000,1.000000000,1.000000000,1.000000000
87053,10740,1.000000000,1.000000000,1.000000000,1.000000000
87056,42140,1.000000000,1.000000000,1.000000000,1.000000000
87059,10740,1.000000000,1.000000000,1.000000000,1.000000000
87060,10740,0.000000000,0.000000000,1.000000000,1.000000000
87061,10740,0.000000000,0.000000000,1.000000000,1.000000000
87062,10740,0.011337868,0.000000000,0.000000000,0.011261261
87062,99999,0.988662132,1.000000000,1.000000000,0.988738739
87063,10740,1.000000000,0.000000000,1.000000000,1.000000000
87064,21580,1.000000000,0.000000000,1.000000000,1.000000000
87068,10740,1.000000000,1.000000000,1.000000000,1.000000000
87070,10740,0.000000000,0.000000000,1.000000000,1.000000000
87072,10740,0.000000000,0.000000000,1.000000000,1.000000000
87083,10740,1.000000000,1.000000000,1.000000000,1.000000000
87101,10740,0.000000000,1.000000000,1.000000000,1.000000000
87102,10740,1.000000000,1.000000000,1.000000000,1.000000000
87103,10740,1.000000000,1.000000000,1.000000000,1.000000000
87104,10740,1.000000000,1.000000000,1.000000000,1.000000000
87105,10740,1.000000000,1.000000000,1.000000000,1.000000000
87106,10740,1.000000000,1.000000000,1.000000000,1.000000000
87107,10740,1.000000000,1.000000000,1.000000000,1.000000000
87108,10740,1.000000000,1.000000000,1.000000000,1.000000000
87109,10740,1.000000000,1.000000000,1.000000000,1.000000000
87110,10740,1.000000000,1.000000000,1.000000000,1.000000000
87111,10740,1.000000000,1.000000000,1.000000000,1.000000000
87112,10740,1.000000000,1.000000000,1.000000000,1.000000000
87113,10740,1.000000000,1.000000000,1.000000000,1.000000000
87114,10740,1.000000000,1.000000000,1.000000000,1.000000000
87115,10740,0.000000000,1.000000000,1.000000000,1.000000000
87116,10740,1.000000000,1.000000000,1.000000000,1.000000000
87117,10740,1.000000000,1.000000000,1.000000000,1.000000000
87119,10740,1.000000000,1.000000000,1.000000000,1.000000000
87120,10740,1.000000000,1.000000000,1.000000000,1.000000000
87121,10740,1.000000000,1.000000000,1.000000000,1.000000000
87122,10740,1.000000000,1.000000000,1.000000000,1.000000000
87123,10740,1.000000000,1.000000000,1.000000000,1.000000000
87124,10740,1.000000000,1.000000000,1.000000000,1.000000000
87125,10740,1.000000000,1.000000000,1.000000000,1.000000000
87131,10740,0.000000000,1.000000000,0.000000000,1.000000000
87144,10740,1.000000000,1.000000000,1.000000000,1.000000000
87151,10740,0.000000000,1.000000000,0.000000000,1.000000000
87153,10740,1.000000000,1.000000000,1.000000000,1.000000000
87154,10740,1.000000000,1.000000000,1.000000000,1.000000000
87174,10740,1.000000000,1.000000000,1.000000000,1.000000000
87176,10740,1.000000000,1.000000000,1.000000000,1.000000000
87181,10740,1.000000000,1.000000000,1.000000000,1.000000000
87184,10740,1.000000000,1.000000000,1.000000000,1.000000000
87185,10740,1.000000000,1.000000000,1.000000000,1.000000000
87187,10740,1.000000000,1.000000000,1.000000000,1.000000000
87190,10740,1.000000000,1.000000000,1.000000000,1.000000000
87191,10740,1.000000000,1.000000000,1.000000000,1.000000000
87192,10740,1.000000000,1.000000000,1.000000000,1.000000000
87193,10740,1.000000000,1.000000000,1.000000000,1.000000000
87194,10740,1.000000000,1.000000000,1.000000000,1.000000000
87195,10740,1.000000000,1.000000000,1.000000000,1.000000000
87196,10740,1.000000000,1.000000000,1.000000000,1.000000000
87197,10740,1.000000000,1.000000000,1.000000000,1.000000000
87198,10740,1.000000000,1.000000000,1.000000000,1.000000000
87199,10740,1.000000000,1.000000000,1.000000000,1.000000000
87301,23700,1.000000000,1.000000000,1.000000000,1.000000000
87302,23700,0.000000000,1.000000000,0.000000000,1.000000000
87305,23700,1.000000000,1.000000000,1.000000000,1.000000000
87310,23700,0.000000000,1.000000000,0.000000000,1.000000000
87311,23700,0.000000000,1.000000000,0.000000000,1.000000000
87312,23700,1.000000000,0.000000000,1.000000000,1.000000000
87313,23700,0.000000000,0.000000000,1.000000000,1.000000000
87315,24380,1.000000000,1.000000000,1.000000000,1.000000000
87316,23700,0.000000000,0.000000000,1.000000000,1.000000000
87317,23700,1.000000000,0.000000000,1.000000000,1.000000000
87319,23700,0.000000000,1.000000000,0.000000000,1.000000000
87320,23700,0.000000000,0.000000000,1.000000000,1.000000000
87321,23700,1.000000000,1.000000000,1.000000000,1.000000000
87322,23700,0.000000000,0.000000000,1.000000000,1.000000000
87323,23700,0.727272727,1.000000000,0.714285714,0.728813559
87323,24380,0.272727273,0.000000000,0.285714286,0.271186441
87325,23700,1.000000000,1.000000000,1.000000000,1.000000000
87326,23700,1.000000000,1.000000000,1.000000000,1.000000000
87327,23700,0.000000000,0.000000000,1.000000000,1.000000000
87328,23700,0.000000000,1.000000000,1.000000000,1.000000000
87347,23700,0.000000000,1.000000000,0.000000000,1.000000000
87357,24380,0.000000000,0.000000000,1.000000000,1.000000000
87364,22140,0.000000000,0.000000000,1.000000000,1.000000000
87365,23700,0.000000000,0.000000000,1.000000000,1.000000000
87401,22140,1.000000000,1.000000000,1.000000000,1.000000000
87402,22140,1.000000000,1.000000000,1.000000000,1.000000000
87410,22140,1.000000000,1.000000000,1.000000000,1.000000000
87412,22140,1.000000000,1.000000000,1.000000000,1.000000000
87413,22140,1.000000000,1.000000000,1.000000000,1.000000000
87415,22140,1.000000000,1.000000000,1.000000000,1.000000000
87416,22140,1.000000000,1.000000000,1.000000000,1.000000000
87417,22140,1.000000000,1.000000000,1.000000000,1.000000000
87418,22140,1.000000000,0.000000000,1.000000000,1.000000000
87419,22140,1.000000000,1.000000000,1.000000000,1.000000000
87420,22140,1.000000000,0.000000000,1.000000000,1.000000000
87421,22140,1.000000000,1.000000000,1.000000000,1.000000000
87455,22140,0.000000000,0.000000000,1.000000000,1.000000000
87461,22140,0.000000000,0.000000000,1.000000000,1.000000000
87499,22140,1.000000000,1.000000000,1.000000000,1.000000000
87501,42140,1.000000000,1.000000000,1.000000000,1.000000000
87502,42140,1.000000000,1.000000000,1.000000000,1.000000000
87504,42140,1.000000000,1.000000000,1.000000000,1.000000000
87505,42140,1.000000000,1.000000000,1.000000000,1.000000000
87506,42140,1.000000000,1.000000000,1.000000000,1.000000000
87507,42140,1.000000000,1.000000000,1.000000000,1.000000000
87508,42140,1.000000000,1.000000000,1.000000000,1.000000000
87510,21580,1.000000000,1.000000000,1.000000000,1.000000000
87511,21580,0.000000000,0.000000000,1.000000000,1.000000000
87512,45340,0.000000000,0.000000000,1.000000000,1.000000000
87513,45340,1.000000000,1.000000000,1.000000000,1.000000000
87514,45340,1.000000000,0.000000000,1.000000000,1.000000000
87515,21580,0.000000000,0.000000000,1.000000000,1.000000000
87516,21580,1.000000000,0.000000000,1.000000000,1.000000000
87517,45340,0.000000000,0.000000000,1.000000000,1.000000000
87518,21580,0.000000000,0.000000000,1.000000000,1.000000000
87519,45340,1.000000000,1.000000000,1.000000000,1.000000000
87520,21580,1.000000000,1.000000000,1.000000000,1.000000000
87521,45340,1.000000000,0.000000000,1.000000000,1.000000000
87522,21580,0.000000000,0.000000000,0.500000000,0.002710027
87522,42140,1.000000000,1.000000000,0.500000000,0.997289973
87523,21580,0.000000000,0.000000000,1.000000000,1.000000000
87524,45340,1.000000000,0.000000000,1.000000000,1.000000000
87525,45340,0.000000000,0.000000000,1.000000000,1.000000000
87527,21580,0.000000000,0.000000000,1.000000000,1.000000000
87528,21580,1.000000000,1.000000000,1.000000000,1.000000000
87529,45340,1.000000000,1.000000000,1.000000000,1.000000000
87530,21580,1.000000000,0.000000000,1.000000000,1.000000000
87531,21580,1.000000000,1.000000000,1.000000000,1.000000000
87532,21580,0.660583942,0.758064516,0.685430464,0.671083705
87532,42140,0.339416058,0.241935484,0.314569536,0.328916295
87535,29780,0.113597246,0.000000000,0.000000000,0.113013699
87535,42140,0.886402754,1.000000000,1.000000000,0.886986301
